,drug,HC03_VC144,HC03_VC146,HC03_VC147,HC03_VC148,HC03_VC150,HC03_VC151,HC03_VC152
186,mid,HC03_VC144_3,HC03_VC146_3,HC03_VC147_2,HC03_VC148_3,HC03_VC150_3,HC03_VC151_1,HC03_VC152_4
187,mid,HC03_VC144_3,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_3,HC03_VC151_1,HC03_VC152_4
188,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
189,mid,HC03_VC144_3,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_2,HC03_VC152_3
190,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
191,mid,HC03_VC144_3,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_1,HC03_VC152_4
192,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
193,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
194,mid,HC03_VC144_2,HC03_VC146_3,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_4,HC03_VC152_1
195,mid,HC03_VC144_1,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_1,HC03_VC151_1,HC03_VC152_4
196,mid,HC03_VC144_3,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_3,HC03_VC152_2
197,mid,HC03_VC144_2,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_2,HC03_VC151_1,HC03_VC152_3
198,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_1,HC03_VC148_4,HC03_VC150_2,HC03_VC151_2,HC03_VC152_2
199,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_3,HC03_VC148_2,HC03_VC150_1,HC03_VC151_4,HC03_VC152_1
200,mid,HC03_VC144_3,HC03_VC146_2,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_3,HC03_VC152_2
201,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
202,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_1,HC03_VC151_1,HC03_VC152_4
203,mid,HC03_VC144_3,HC03_VC146_3,HC03_VC147_2,HC03_VC148_3,HC03_VC150_3,HC03_VC151_1,HC03_VC152_4
204,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
205,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_1,HC03_VC148_4,HC03_VC150_2,HC03_VC151_4,HC03_VC152_1
206,mid,HC03_VC144_3,HC03_VC146_2,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_2,HC03_VC152_3
207,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_1,HC03_VC152_4
208,mid,HC03_VC144_3,HC03_VC146_4,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_2,HC03_VC152_3
209,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_1,HC03_VC152_4
210,mid,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_4,HC03_VC150_4,HC03_VC151_4,HC03_VC152_4
211,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_2,HC03_VC152_2
212,mid,HC03_VC144_3,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_1,HC03_VC152_4
213,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_3,HC03_VC152_2
214,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_1,HC03_VC150_2,HC03_VC151_4,HC03_VC152_1
215,mid,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_4,HC03_VC152_1
216,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
217,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_1,HC03_VC148_4,HC03_VC150_2,HC03_VC151_1,HC03_VC152_4
218,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
219,mid,HC03_VC144_3,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_1,HC03_VC152_4
220,mid,HC03_VC144_2,HC03_VC146_1,HC03_VC147_2,HC03_VC148_2,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
221,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
222,mid,HC03_VC144_3,HC03_VC146_3,HC03_VC147_2,HC03_VC148_3,HC03_VC150_3,HC03_VC151_2,HC03_VC152_3
223,mid,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_1,HC03_VC152_4
224,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_3,HC03_VC148_2,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
225,mid,HC03_VC144_3,HC03_VC146_4,HC03_VC147_1,HC03_VC148_4,HC03_VC150_2,HC03_VC151_4,HC03_VC152_1
226,mid,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
227,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
228,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
229,mid,HC03_VC144_3,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_3,HC03_VC151_2,HC03_VC152_3
230,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_4,HC03_VC152_1
231,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
232,mid,HC03_VC144_3,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_3,HC03_VC152_2
233,mid,HC03_VC144_4,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
234,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
235,mid,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_1,HC03_VC152_4
236,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_2,HC03_VC152_3
237,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_2,HC03_VC152_3
238,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_3,HC03_VC148_2,HC03_VC150_1,HC03_VC151_4,HC03_VC152_1
239,mid,HC03_VC144_3,HC03_VC146_3,HC03_VC147_2,HC03_VC148_3,HC03_VC150_3,HC03_VC151_4,HC03_VC152_1
240,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
241,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
242,mid,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_2,HC03_VC150_3,HC03_VC151_2,HC03_VC152_3
243,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
244,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
245,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_4,HC03_VC152_1
246,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_1,HC03_VC150_2,HC03_VC151_4,HC03_VC152_1
247,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
248,mid,HC03_VC144_3,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
249,mid,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_1,HC03_VC152_4
250,mid,HC03_VC144_4,HC03_VC146_3,HC03_VC147_2,HC03_VC148_3,HC03_VC150_4,HC03_VC151_2,HC03_VC152_3
251,mid,HC03_VC144_2,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_2,HC03_VC152_3
252,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_1,HC03_VC152_4
253,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_1,HC03_VC148_4,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
254,mid,HC03_VC144_3,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_2,HC03_VC152_3
255,mid,HC03_VC144_3,HC03_VC146_3,HC03_VC147_3,HC03_VC148_2,HC03_VC150_3,HC03_VC151_4,HC03_VC152_1
256,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_4,HC03_VC152_1
257,mid,HC03_VC144_4,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
258,mid,HC03_VC144_3,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_1,HC03_VC152_4
259,mid,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_4
260,mid,HC03_VC144_4,HC03_VC146_4,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_2,HC03_VC152_3
261,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
262,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
263,mid,HC03_VC144_3,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_3,HC03_VC152_2
264,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_3,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
265,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
266,mid,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_1,HC03_VC152_4
267,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
268,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_3,HC03_VC148_2,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
269,mid,HC03_VC144_3,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_4,HC03_VC152_1
270,mid,HC03_VC144_3,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_1,HC03_VC152_3
271,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
272,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_2,HC03_VC152_3
273,mid,HC03_VC144_3,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_3,HC03_VC151_3,HC03_VC152_2
274,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_4,HC03_VC152_1
275,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
276,mid,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_1,HC03_VC152_4
277,mid,HC03_VC144_4,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_4
278,mid,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_4,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
279,mid,HC03_VC144_3,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_3,HC03_VC152_2
280,mid,HC03_VC144_2,HC03_VC146_1,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_4,HC03_VC152_1
281,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_3,HC03_VC148_2,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
282,mid,HC03_VC144_4,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
283,mid,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_3,HC03_VC152_2
284,mid,HC03_VC144_3,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_4,HC03_VC152_1
285,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_1,HC03_VC152_4
286,mid,HC03_VC144_3,HC03_VC146_4,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_1,HC03_VC152_4
287,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
288,mid,HC03_VC144_4,HC03_VC146_3,HC03_VC147_2,HC03_VC148_3,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
289,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_1,HC03_VC150_2,HC03_VC151_1,HC03_VC152_4
290,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_3,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
291,mid,HC03_VC144_3,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
292,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
293,mid,HC03_VC144_3,HC03_VC146_3,HC03_VC147_3,HC03_VC148_2,HC03_VC150_3,HC03_VC151_2,HC03_VC152_3
294,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
295,mid,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
296,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
297,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
298,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
299,mid,HC03_VC144_1,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
300,mid,HC03_VC144_4,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_1,HC03_VC152_4
301,mid,HC03_VC144_4,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_3,HC03_VC152_1
302,mid,HC03_VC144_3,HC03_VC146_4,HC03_VC147_3,HC03_VC148_2,HC03_VC150_3,HC03_VC151_4,HC03_VC152_1
303,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
304,mid,HC03_VC144_3,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_3,HC03_VC152_2
305,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_2,HC03_VC152_3
306,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
307,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_4,HC03_VC152_1
308,mid,HC03_VC144_3,HC03_VC146_4,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_1,HC03_VC152_4
309,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_2,HC03_VC152_3
310,mid,HC03_VC144_2,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_2,HC03_VC151_2,HC03_VC152_3
311,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
312,mid,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_3,HC03_VC152_2
313,mid,HC03_VC144_3,HC03_VC146_4,HC03_VC147_3,HC03_VC148_2,HC03_VC150_3,HC03_VC151_1,HC03_VC152_3
314,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_4,HC03_VC152_1
315,mid,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_2,HC03_VC152_3
316,mid,HC03_VC144_4,HC03_VC146_4,HC03_VC147_1,HC03_VC148_4,HC03_VC150_4,HC03_VC151_3,HC03_VC152_2
317,mid,HC03_VC144_2,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_2,HC03_VC151_1,HC03_VC152_3
318,mid,HC03_VC144_2,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
319,mid,HC03_VC144_4,HC03_VC146_4,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_1,HC03_VC152_4
320,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
321,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
322,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_1,HC03_VC152_4
323,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_3,HC03_VC151_3,HC03_VC152_2
324,mid,HC03_VC144_3,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
325,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_1,HC03_VC152_4
326,mid,HC03_VC144_2,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_2,HC03_VC151_2,HC03_VC152_3
327,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_2,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
328,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_1,HC03_VC148_4,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
329,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
330,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_1,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
331,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
332,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
333,mid,HC03_VC144_4,HC03_VC146_4,HC03_VC147_1,HC03_VC148_4,HC03_VC150_4,HC03_VC151_1,HC03_VC152_4
334,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_4,HC03_VC152_1
335,mid,HC03_VC144_3,HC03_VC146_4,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_2,HC03_VC152_3
336,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_1,HC03_VC148_4,HC03_VC150_2,HC03_VC151_1,HC03_VC152_4
337,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
338,mid,HC03_VC144_4,HC03_VC146_3,HC03_VC147_3,HC03_VC148_2,HC03_VC150_4,HC03_VC151_3,HC03_VC152_2
339,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_3,HC03_VC148_2,HC03_VC150_1,HC03_VC151_4,HC03_VC152_1
340,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_1,HC03_VC148_3,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
341,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
342,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_4,HC03_VC152_1
343,mid,HC03_VC144_3,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_4,HC03_VC152_1
344,mid,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_1,HC03_VC151_1,HC03_VC152_4
345,mid,HC03_VC144_2,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_1,HC03_VC152_4
346,low,HC03_VC144_3,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_3,HC03_VC151_4,HC03_VC152_1
347,low,HC03_VC144_3,HC03_VC146_2,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_3,HC03_VC152_2
348,low,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_1,HC03_VC152_4
349,low,HC03_VC144_3,HC03_VC146_4,HC03_VC147_2,HC03_VC148_3,HC03_VC150_3,HC03_VC151_2,HC03_VC152_3
350,low,HC03_VC144_2,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_1,HC03_VC152_4
351,low,HC03_VC144_4,HC03_VC146_3,HC03_VC147_2,HC03_VC148_3,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
352,low,HC03_VC144_3,HC03_VC146_2,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_2,HC03_VC152_3
353,low,HC03_VC144_1,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_1,HC03_VC152_4
354,low,HC03_VC144_3,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_1,HC03_VC152_4
355,low,HC03_VC144_3,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_2,HC03_VC152_3
356,low,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
357,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_1,HC03_VC148_4,HC03_VC150_4,HC03_VC151_3,HC03_VC152_2
358,low,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_4,HC03_VC152_1
359,low,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_4,HC03_VC152_1
360,low,HC03_VC144_2,HC03_VC146_3,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_2,HC03_VC152_3
361,low,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
362,low,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_3,HC03_VC150_1,HC03_VC151_1,HC03_VC152_4
363,low,HC03_VC144_2,HC03_VC146_2,HC03_VC147_1,HC03_VC148_3,HC03_VC150_2,HC03_VC151_2,HC03_VC152_3
364,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_1,HC03_VC152_4
365,low,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
366,low,HC03_VC144_3,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_4,HC03_VC152_1
367,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_2,HC03_VC152_2
368,low,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_4,HC03_VC152_1
369,low,HC03_VC144_2,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
370,low,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_2,HC03_VC152_3
371,low,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_1,HC03_VC150_2,HC03_VC151_1,HC03_VC152_4
